system_id,hostname,ip_address,timestamp,uptime,os_type,os_version,os_release,kernel_version,architecture,platform,cpu_model,cpu_cores,cpu_threads,cpu_freq_current,cpu_freq_max,cpu_usage,cpu_user,cpu_system,cpu_idle,cpu_iowait,load_1m,load_5m,load_15m,ram_total,ram_used,ram_free,ram_percent,swap_percent,disk_type,disk_total,disk_used,disk_free,disk_percent,disk_io_wait,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv,net_packets_sent,net_packets_recv,net_rtt,process_count,thread_count,top_process_cpu,top_process_memory,cpu_temp,fan_speed,power_usage
3,server-linux-02,192.168.1.30,01-01-26 16:13,358390,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.49,4,44.47,28.9,11.12,55.53,8.26,2.22,2.02,1.78,16,6.13,9.87,38.29,5.16,NVMe,1000,707.6,292.4,70.76,8.26,263573,316347,152079,303487,2184,1955,11.39,159,636,12.53,12.94,71.4,3676,205
2,server-win-01,192.168.1.20,01-01-26 16:13,358400,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.73,3.2,44.34,28.82,11.09,55.66,4,2.22,2.02,1.77,64,36.68,27.32,57.31,7.88,NVMe,512,331.51,180.49,64.75,4,298788,167025,150950,220548,2626,3130,9.54,125,500,21.41,6.71,51.26,2849,187
2,server-win-01,192.168.1.20,01-01-26 16:13,358410,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.21,4,39.49,25.67,9.87,60.51,5.11,1.97,1.8,1.58,16,10.66,5.34,66.61,5.59,SSD,2000,1217.82,782.18,60.89,5.11,339100,255787,210196,265665,2553,3244,6.36,131,524,22.97,18.84,65.86,2789,174
1,server-linux-01,192.168.1.10,01-01-26 16:13,358420,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,2.74,4.4,51.64,33.56,12.91,48.36,4.23,2.58,2.35,2.07,64,17.11,46.89,26.74,4.08,NVMe,2000,1014.6,985.4,50.73,4.23,149153,186707,177774,293633,1677,3385,7.1,110,440,20.72,8.85,56.63,2854,227
3,server-linux-02,192.168.1.30,01-01-26 16:13,358430,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,2.42,3.1,54.37,35.34,13.59,45.63,6.22,2.72,2.47,2.17,32,13.35,18.65,41.73,5.94,NVMe,512,273.21,238.79,53.36,6.22,173892,197807,199495,309488,2350,2951,8.59,145,580,13.69,9.28,71.83,3396,205
2,server-win-01,192.168.1.20,01-01-26 16:14,358440,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.53,4.4,33.75,21.94,8.44,66.25,5.65,1.69,1.53,1.35,16,8.5,7.5,53.11,4.22,NVMe,1000,624.72,375.28,62.47,5.65,241855,193566,176177,308257,2375,2570,14,141,564,15.1,5.01,67.29,2916,162
2,server-win-01,192.168.1.20,01-01-26 16:14,358450,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.81,4,46.55,30.26,11.64,53.45,7.19,2.33,2.12,1.86,16,7.28,8.72,45.5,6.7,HDD,2000,987.43,1012.57,49.37,7.19,198979,272396,226720,268160,3038,2594,9.23,108,432,24.27,8.96,45.82,3004,236
2,server-win-01,192.168.1.20,01-01-26 16:14,358460,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.55,4,47.5,30.88,11.88,52.5,5.04,2.38,2.16,1.9,16,9.15,6.85,57.16,4.45,HDD,1000,587.64,412.36,58.76,5.04,223591,176223,126745,249770,2234,2836,9.05,106,424,9.53,13.04,64.48,2871,287
1,server-linux-01,192.168.1.10,01-01-26 16:14,358470,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.35,3.2,46.59,30.28,11.65,53.41,3.56,2.33,2.12,1.86,64,26.25,37.75,41.01,2.88,NVMe,2000,1204.81,795.19,60.24,3.56,297817,112852,186163,270625,2086,1884,10.36,107,428,24.61,16.44,51.59,3228,193
4,server-mac-01,192.168.1.40,01-01-26 16:14,358480,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.85,3.1,36.3,23.6,9.08,63.7,5.06,1.82,1.65,1.45,64,24.97,39.03,39.01,5.57,HDD,2000,1186.28,813.72,59.31,5.06,235743,209713,164702,252958,3024,2913,13.99,120,480,26.98,13.22,54.62,3358,207
2,server-win-01,192.168.1.20,01-01-26 16:14,358490,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.12,4,38.88,25.27,9.72,61.12,8.55,1.94,1.77,1.56,64,33.64,30.36,52.57,3.3,NVMe,512,228.64,283.36,44.66,8.55,243349,118593,211629,216943,2143,2672,11.84,164,656,21.92,18.14,61.66,2455,231
1,server-linux-01,192.168.1.10,01-01-26 16:15,358500,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,3.09,3.2,39.73,25.82,9.93,60.27,7.38,1.99,1.81,1.59,32,20.92,11.08,65.37,1.77,HDD,512,287.31,224.69,56.12,7.38,234003,140637,154163,237035,2602,1582,6.63,129,516,16.2,17.67,63.86,3758,209
1,server-linux-01,192.168.1.10,01-01-26 16:15,358510,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.66,4,23.94,15.56,5.99,76.06,5.27,1.2,1.09,0.96,16,7.4,8.6,46.24,8.05,HDD,2000,1485.36,514.64,74.27,5.27,238603,149358,193084,238693,2091,2930,11.46,128,512,7.71,10.91,79.8,2854,208
2,server-win-01,192.168.1.20,01-01-26 16:15,358520,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.54,4,24.46,15.9,6.11,75.54,4.84,1.22,1.11,0.98,32,17.21,14.79,53.79,7.47,SSD,2000,499.44,1500.56,24.97,4.84,131625,267875,244388,282025,3090,2881,10.58,151,604,15.36,9.75,74.85,3371,202
1,server-linux-01,192.168.1.10,01-01-26 16:15,358530,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.09,4,39.26,25.52,9.82,60.74,5.71,1.96,1.78,1.57,32,13.06,18.94,40.82,9.01,HDD,1000,600.82,399.18,60.08,5.71,273245,256047,124429,328864,1910,2762,8.54,123,492,29.38,10.57,54.88,2953,240
3,server-linux-02,192.168.1.30,01-01-26 16:15,358540,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.52,3.2,35.27,22.93,8.82,64.73,7.54,1.76,1.6,1.41,64,47.39,16.61,74.05,8.32,NVMe,512,283.04,228.96,55.28,7.54,197094,272986,170239,185991,2126,2511,11.01,112,448,26.04,15.57,55.73,2775,208
2,server-win-01,192.168.1.20,01-01-26 16:15,358550,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.46,3.2,47.17,30.66,11.79,52.83,5.67,2.36,2.14,1.89,32,10.08,21.92,31.51,2.26,HDD,1000,587.72,412.28,58.77,5.67,282227,135802,230582,247141,2074,2641,10.45,103,412,17.07,11.63,67.46,2352,167
2,server-win-01,192.168.1.20,01-01-26 16:16,358560,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.43,4,41.84,27.2,10.46,58.16,5.63,2.09,1.9,1.67,16,7.59,8.41,47.46,2.22,SSD,2000,1079.9,920.1,54,5.63,189221,201755,171255,307671,1750,1776,11.54,139,556,19.17,16.78,58.66,3116,210
2,server-win-01,192.168.1.20,01-01-26 16:16,358570,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.8,3.1,40.35,26.23,10.09,59.65,6.23,2.02,1.83,1.61,32,20.57,11.43,64.28,3.6,NVMe,2000,1044.65,955.35,52.23,6.23,314670,227510,145820,291057,2004,2379,6.42,127,508,28.35,7.68,63.24,2892,252
4,server-mac-01,192.168.1.40,01-01-26 16:16,358580,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.93,4,30.69,19.95,7.67,69.31,6.96,1.53,1.39,1.23,32,21.74,10.26,67.95,6.92,HDD,512,221.32,290.68,43.23,6.96,193775,216506,156422,347021,2602,2533,14.24,104,416,30.6,8.07,58.01,3427,233
2,server-win-01,192.168.1.20,01-01-26 16:16,358590,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.12,3.1,41.11,26.72,10.28,58.89,3.3,2.06,1.87,1.64,32,18.28,13.72,57.11,4.03,HDD,1000,832.02,167.98,83.2,3.3,203774,211947,168873,238556,2463,2509,9.09,135,540,19.19,16.55,46.81,3179,205
3,server-linux-02,192.168.1.30,01-01-26 16:16,358600,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.37,4,41.72,27.12,10.43,58.28,8.72,2.09,1.9,1.67,64,44.71,19.29,69.87,7.65,NVMe,1000,618.18,381.82,61.82,8.72,337741,169256,131670,232995,2695,2035,9.33,113,452,8.17,14.26,59.63,2825,182
1,server-linux-01,192.168.1.10,01-01-26 16:16,358610,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,2.11,3.2,36.07,23.45,9.02,63.93,3.4,1.8,1.64,1.44,32,19.63,12.37,61.34,4.15,HDD,2000,1117.57,882.43,55.88,3.4,210361,222972,155371,302667,1847,3158,14.93,144,576,18,8.39,53.32,3368,176
3,server-linux-02,192.168.1.30,01-01-26 16:17,358620,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.28,4.4,27.59,17.93,6.9,72.41,4.83,1.38,1.25,1.1,64,34.46,29.54,53.84,9.92,HDD,2000,1034.74,965.26,51.74,4.83,333693,263483,168206,286039,1896,2363,10.22,106,424,22.17,18.06,49.24,3323,237
4,server-mac-01,192.168.1.40,01-01-26 16:17,358630,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.26,3.2,47.45,30.84,11.86,52.55,1.44,2.37,2.16,1.9,32,17.01,14.99,53.16,3.42,NVMe,2000,1074.37,925.63,53.72,1.44,295439,132507,123417,288437,2267,2861,7.64,122,488,9.06,17.51,55.85,3035,227
4,server-mac-01,192.168.1.40,01-01-26 16:17,358640,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,3,3.2,49.03,31.87,12.26,50.97,4.7,2.45,2.23,1.96,64,34.71,29.29,54.24,6.32,SSD,512,202.64,309.36,39.58,4.7,306581,225067,100361,320150,2882,2726,11.84,116,464,28.65,9.06,53.71,3449,227
3,server-linux-02,192.168.1.30,01-01-26 16:17,358650,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.84,3.2,27.8,18.07,6.95,72.2,8.24,1.39,1.26,1.11,16,9.77,6.23,61.04,5.37,NVMe,2000,1007.86,992.14,50.39,8.24,231829,294581,282069,343984,2876,1733,14.22,81,324,15.36,8.67,66.38,3346,230
1,server-linux-01,192.168.1.10,01-01-26 16:17,358660,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.18,4,35.58,23.13,8.9,64.42,6.91,1.78,1.62,1.42,16,10,6,62.49,2.93,HDD,1000,673.15,326.85,67.31,6.91,227662,188532,169844,268972,2256,2781,13,127,508,14.49,15.55,58.66,2728,238
3,server-linux-02,192.168.1.30,01-01-26 16:17,358670,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,3.86,4.4,44.69,29.05,11.17,55.31,7.05,2.23,2.03,1.79,64,39.05,24.95,61.02,7.39,SSD,1000,591.19,408.81,59.12,7.05,280103,226682,187934,250498,2249,2403,14.58,138,552,12.47,11.59,69.32,3091,220
1,server-linux-01,192.168.1.10,01-01-26 16:18,358680,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.88,4.4,48.23,31.35,12.06,51.77,7.64,2.41,2.19,1.93,32,17.75,14.25,55.47,4.63,NVMe,1000,434.25,565.75,43.43,7.64,281480,187144,149729,163919,1547,2223,11.84,127,508,17.8,13.69,54.69,3260,245
1,server-linux-01,192.168.1.10,01-01-26 16:18,358690,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,4.25,4.4,30.8,20.02,7.7,69.2,7.12,1.54,1.4,1.23,32,13.65,18.35,42.65,4.17,HDD,2000,991.01,1008.99,49.55,7.12,283100,207484,186647,289449,2349,1357,12.23,113,452,9.16,9.59,54,2936,211
2,server-win-01,192.168.1.20,01-01-26 16:18,358700,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,2.1,4.4,45.26,29.42,11.31,54.74,3.78,2.26,2.06,1.81,64,30.98,33.02,48.41,5.08,NVMe,512,321.96,190.04,62.88,3.78,240191,158410,205828,306980,1207,2392,8.93,103,412,18.43,7.28,61.23,2714,211
2,server-win-01,192.168.1.20,01-01-26 16:18,358710,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.35,3.2,28.57,18.57,7.14,71.43,0.7,1.43,1.3,1.14,16,3.15,12.85,19.68,4.1,SSD,1000,717.42,282.58,71.74,0.7,250352,235765,125917,222416,2256,2728,17.87,110,440,19.93,12.26,57.76,2435,142
4,server-mac-01,192.168.1.40,01-01-26 16:18,358720,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel i7-9750H,6,12,2.32,4,36.55,23.76,9.14,63.45,7.43,1.83,1.66,1.46,32,20.42,11.58,63.81,2.38,HDD,1000,552.35,447.65,55.23,7.43,185926,49244,121032,278485,2323,2468,15.04,131,524,8.77,8.7,65.4,3199,175
3,server-linux-02,192.168.1.30,01-01-26 16:18,358730,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,2.47,4,40.01,26.01,10,59.99,7.77,2,1.82,1.6,16,7.35,8.65,45.93,2.49,SSD,512,264.01,247.99,51.57,7.77,230332,187227,249605,249437,865,2627,7.89,154,616,16.28,18.76,66.03,2896,203
3,server-linux-02,192.168.1.30,01-01-26 16:19,358740,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.39,4,27.97,18.18,6.99,72.03,5.32,1.4,1.27,1.12,32,20.7,11.3,64.7,3.27,NVMe,512,235.36,276.64,45.97,5.32,276650,167678,184019,238924,2452,2763,14.57,144,576,23.56,13.77,55.1,2433,239
2,server-win-01,192.168.1.20,01-01-26 16:19,358750,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,2.41,4,40.5,26.32,10.12,59.5,6.74,2.02,1.84,1.62,64,18.25,45.75,28.52,5.83,HDD,1000,487.3,512.7,48.73,6.74,230626,157916,201296,268373,2360,2765,1.97,146,584,20.72,13.9,58.51,2438,245
4,server-mac-01,192.168.1.40,01-01-26 16:19,358760,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.19,3.2,35.07,22.79,8.77,64.93,6.91,1.75,1.59,1.4,16,9.8,6.2,61.25,5.2,SSD,1000,396.94,603.06,39.69,6.91,172256,157132,190891,193067,1273,1566,4.63,139,556,11.63,2.71,60.47,2715,255
2,server-win-01,192.168.1.20,01-01-26 16:19,358770,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,AMD Ryzen 7 3700X,8,16,3.59,4.4,53.27,34.62,13.32,46.73,5.76,2.66,2.42,2.13,64,24.41,39.59,38.13,5.78,NVMe,2000,668.99,1331.01,33.45,5.76,247371,148218,178462,150949,2199,2182,13.36,145,580,11.88,12.2,67.57,2783,210
3,server-linux-02,192.168.1.30,01-01-26 16:19,358780,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,3.17,3.2,50.54,32.85,12.64,49.46,2.9,2.53,2.3,2.02,32,18.34,13.66,57.31,2.36,NVMe,2000,992.07,1007.93,49.6,2.9,241287,135772,239929,235135,2343,2901,7.5,154,616,19.11,11.22,66.76,3128,232
3,server-linux-02,192.168.1.30,01-01-26 16:19,358790,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.73,4,37.97,24.68,9.49,62.03,8.58,1.9,1.73,1.52,16,8.51,7.49,53.21,8.46,SSD,1000,697.77,302.23,69.78,8.58,237872,265524,200068,248571,2326,2170,5.44,116,464,23.75,14.25,52.95,3004,221
1,server-linux-01,192.168.1.10,01-01-26 16:20,358800,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel Xeon E5-2670,8,16,2.71,3.1,41.51,26.98,10.38,58.49,6.96,2.08,1.89,1.66,16,9.48,6.52,59.26,5.47,NVMe,2000,764.42,1235.58,38.22,6.96,269835,115446,190477,303576,2807,2752,10.6,99,396,0.7,8.46,60.55,2613,255
3,server-linux-02,192.168.1.30,01-01-26 16:20,358810,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.52,4,32.53,21.14,8.13,67.47,4.67,1.63,1.48,1.3,32,12.82,19.18,40.05,2.3,SSD,2000,1308.28,691.72,65.41,4.67,186248,179941,165977,264604,2355,2651,9.52,119,476,22.08,0.03,64.41,2280,221
4,server-mac-01,192.168.1.40,01-01-26 16:20,358820,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,2.88,3.1,42.52,27.64,10.63,57.48,9.07,2.13,1.93,1.7,16,7.36,8.64,45.98,6.06,NVMe,1000,250.52,749.48,25.05,9.07,268889,188297,173503,273957,1903,2761,11.58,140,560,17.58,12.69,55.24,2919,211
2,server-win-01,192.168.1.20,01-01-26 16:20,358830,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,2,4.4,36.59,23.78,9.15,63.41,6.16,1.83,1.66,1.46,64,43.87,20.13,68.54,3.68,SSD,2000,565.14,1434.86,28.26,6.16,162172,236252,139505,312352,1904,2793,9.93,106,424,20.81,12.44,58.88,3369,215
4,server-mac-01,192.168.1.40,01-01-26 16:20,358840,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.09,4,48.97,31.83,12.24,51.03,7.64,2.45,2.23,1.96,16,10.28,5.72,64.24,6.39,SSD,512,298.51,213.49,58.3,7.64,272807,245505,182691,309085,1994,2629,9.66,95,380,15.79,11.85,63.04,3191,221
2,server-win-01,192.168.1.20,01-01-26 16:20,358850,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel Xeon E5-2670,8,16,2.18,3.1,28.89,18.78,7.22,71.11,10.03,1.44,1.31,1.16,32,16,16,50.01,3.47,SSD,2000,929.31,1070.69,46.47,10.03,255502,200690,85797,282419,2382,2800,12.63,137,548,25.66,10.22,47.79,3004,216
2,server-win-01,192.168.1.20,01-01-26 16:21,358860,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel Xeon E5-2670,8,16,3.01,3.1,26.18,17.02,6.55,73.82,6.36,1.31,1.19,1.05,16,7.67,8.33,47.92,7.53,HDD,512,294.26,217.74,57.47,6.36,239338,279399,159169,293018,1747,2529,9.28,143,572,23.56,15.71,64.2,3490,200
3,server-linux-02,192.168.1.30,01-01-26 16:21,358870,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Apple M1,8,8,2.65,3.2,46.43,30.18,11.61,53.57,9.87,2.32,2.11,1.86,64,33.75,30.25,52.74,4.64,NVMe,1000,330.11,669.89,33.01,9.87,319146,156627,222736,224066,2021,2180,13.42,125,500,20.99,11.33,75.01,2816,215
2,server-win-01,192.168.1.20,01-01-26 16:21,358880,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel Xeon E5-2670,8,16,3.1,3.1,50.03,32.52,12.51,49.97,3.58,2.5,2.27,2,32,18.71,13.29,58.46,3.34,SSD,1000,533.92,466.08,53.39,3.58,261114,211421,164108,243191,2419,2436,10.65,133,532,26.1,5.88,44.75,2845,190
2,server-win-01,192.168.1.20,01-01-26 16:21,358890,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,2.66,4,41.98,27.29,10.49,58.02,7.32,2.1,1.91,1.68,32,13.94,18.06,43.55,4.86,NVMe,512,318.01,193.99,62.11,7.32,304309,259058,196112,337372,2633,2443,13.61,94,376,13.86,12.56,57.76,3559,217
3,server-linux-02,192.168.1.30,01-01-26 16:21,358900,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.06,3.2,36.31,23.6,9.08,63.69,8.81,1.82,1.65,1.45,16,6.81,9.19,42.55,5.51,NVMe,2000,1355.45,644.55,67.77,8.81,220820,181130,194186,265195,2466,2933,9.42,134,536,22.71,8.26,51.53,3120,219
2,server-win-01,192.168.1.20,01-01-26 16:21,358910,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.9,3.2,55.62,36.15,13.91,44.38,6.7,2.78,2.53,2.22,64,31.95,32.05,49.92,1.99,HDD,1000,551.35,448.65,55.13,6.7,278298,243190,119016,314750,2128,2914,11.79,159,636,35.18,3.63,60.3,3083,250
3,server-linux-02,192.168.1.30,01-01-26 16:22,358920,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.11,4,39.53,25.69,9.88,60.47,9.25,1.98,1.8,1.58,64,19.49,44.51,30.45,6.44,NVMe,1000,678.85,321.15,67.89,9.25,346095,311171,226419,291621,2420,2376,9.13,124,496,10.4,12.63,61.08,3293,160
1,server-linux-01,192.168.1.10,01-01-26 16:22,358930,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,AMD Ryzen 7 3700X,8,16,3.45,4.4,41.04,26.68,10.26,58.96,5.6,2.05,1.87,1.64,64,35.27,28.73,55.12,1.62,NVMe,2000,1215.29,784.71,60.76,5.6,209028,118341,155387,253198,1543,2328,10.52,128,512,12.74,9.61,47.67,2904,180
3,server-linux-02,192.168.1.30,01-01-26 16:22,358940,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Intel i7-9750H,6,12,3.16,4,32.63,21.21,8.16,67.37,7.71,1.63,1.48,1.31,32,19.87,12.13,62.11,8.04,NVMe,512,317.32,194.68,61.98,7.71,181044,218280,191551,148139,2384,2933,10.32,150,600,15.79,20.39,62.49,3173,259
3,server-linux-02,192.168.1.30,01-01-26 16:22,358950,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Apple M1,8,8,2.96,3.2,36.23,23.55,9.06,63.77,7.3,1.81,1.65,1.45,32,11.97,20.03,37.41,7.89,SSD,512,332.03,179.97,64.85,7.3,141633,194636,149634,211076,2543,2393,8.36,108,432,9.68,9.88,64.71,2627,206
3,server-linux-02,192.168.1.30,01-01-26 16:22,358960,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.15,4,48.35,31.43,12.09,51.65,7.06,2.42,2.2,1.93,32,20.97,11.03,65.53,8.34,HDD,2000,1307.89,692.11,65.39,7.06,182944,198515,172640,249560,2414,2717,11.88,83,332,21.23,16.28,60.74,2846,180
3,server-linux-02,192.168.1.30,01-01-26 16:22,358970,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,AMD Ryzen 7 3700X,8,16,3.1,4.4,55.05,35.78,13.76,44.95,9.79,2.75,2.5,2.2,16,6.73,9.27,42.09,2.03,NVMe,1000,457.7,542.3,45.77,9.79,321523,182432,214518,328237,1947,2107,4.63,132,528,12.54,11.43,72.52,3134,212
1,server-linux-01,192.168.1.10,01-01-26 16:23,358980,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Apple M1,8,8,3.2,3.2,49.65,32.27,12.41,50.35,6.86,2.48,2.26,1.99,32,15.74,16.26,49.19,5.3,SSD,512,198.21,313.79,38.71,6.86,335603,191471,132160,258711,2717,2545,15.64,113,452,23.91,14.27,60.95,3354,223
2,server-win-01,192.168.1.20,01-01-26 16:23,358990,Darwin,macOS 13,22.0.0,22.0.0,x86_64,macOS-Ventura,Intel Xeon E5-2670,8,16,2.23,3.1,49.45,32.14,12.36,50.55,7.05,2.47,2.25,1.98,16,9.75,6.25,60.92,9.02,SSD,2000,686.55,1313.45,34.33,7.05,181907,156662,212091,276457,2336,3318,7.27,145,580,22.71,8.01,67.72,3387,185
2,server-win-01,192.168.1.20,01-01-26 16:23,359000,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.15,4,31.2,20.28,7.8,68.8,7.17,1.56,1.42,1.25,16,6.38,9.62,39.89,4.57,HDD,1000,427.48,572.52,42.75,7.17,245202,177528,238624,249660,2360,2934,11.5,113,452,16.17,15.04,59.54,3151,242
3,server-linux-02,192.168.1.30,01-01-26 16:23,359010,Windows,Windows 10,10.0.19045,10.0.19045,x86_64,Windows-10,Intel i7-9750H,6,12,3.94,4,35.66,23.18,8.91,64.34,0.84,1.78,1.62,1.43,16,4.92,11.08,30.78,4.45,SSD,1000,535.98,464.02,53.6,0.84,354276,179975,99286,242666,2978,2173,11.26,111,444,10.26,13.05,57.55,2922,202
1,server-linux-01,192.168.1.10,01-01-26 16:23,359020,Linux,Ubuntu 22.04,5.15.0,5.15.0-89-generic,x86_64,Linux-Ubuntu,Intel i7-9750H,6,12,3.16,4,50.41,32.76,12.6,49.59,5.05,2.52,2.29,2.02,16,6.3,9.7,39.4,5.09,HDD,1000,443.89,556.11,44.39,5.05,329629,212932,180518,293316,1692,2799,5.82,107,428,18.38,14.71,56.04,3081,211
1,server-linux-01,192.168.1.10,01-01-26 16:23,359030,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,Apple M1,8,8,2.24,3.2,54.7,35.56,13.68,45.3,3.7,2.74,2.49,2.19,64,30.95,33.05,48.35,3.79,HDD,512,173.71,338.29,33.93,3.7,289645,174036,226131,321053,2001,2729,13.78,79,316,15.31,19.14,72.23,3162,238
1,server-linux-01,192.168.1.10,01-01-26 16:24,359040,Windows,Windows Server 2019,10.0.17763,10.0.17763,x86_64,Windows-Server,AMD Ryzen 7 3700X,8,16,4.23,4.4,26.79,17.41,6.7,73.21,8.09,1.34,1.22,1.07,16,8.3,7.7,51.89,5.58,HDD,2000,1389.13,610.87,69.46,8.09,231080,138976,205705,225484,1989,3235,9.06,104,416,18.54,18.88,72.88,2919,204
